case_id,A,C,D,F,Fa,Fd,regime_comb,S
347,0.6000000000000001,3.7,2.4000000000000004,15.0,0.0,6.4,CADFFd,0.0
348,0.5,0.9,4.8,7.7,0.0,4.0,CADFFd,0.0
349,4.6,5.4,0.4,9.1,2.0,0.4,FaCADFFd,0.0
350,1.2000000000000002,3.2,0.4,15.200000000000001,0.9,1.0,FaCADFFd,0.0
351,1.3,7.5,2.4,11.0,1.0,0.7,FaCADFFd,0.0
352,0.5,10.2,0.6000000000000001,10.2,0.4,1.0,FaCADFFd,0.0
353,0.2,3.7,7.0,3.7,7.3,0.0,FaCADF,0.0
354,0.8,5.4,3.2,6.6,1.6,2.3,FaCADFFd,0.0
355,0.0,0.8,0.2,3.6,0.0,6.8,CDFSFd,12.5
356,0.0,6.8,0.0,8.2,7.4,1.5,FaCFFd,0.0
357,0.1,6.0,0.6000000000000001,10.9,0.0,2.3,CADFFd,0.0
358,5.1,2.6,1.5,10.0,4.7,0.0,FaCADF,0.0
359,0.5,9.8,0.2,9.7,0.6000000000000001,1.1,FaCADFFd,0.0
360,1.1,6.7,3.4,8.9,3.7,0.1,FaCADFFd,0.0
361,0.4,2.6,0.8999999999999999,15.6,1.0,1.4,FaCADFFd,0.0
362,3.9000000000000004,3.4000000000000004,2.0,5.3,1.7,5.6,FaCADFFd,0.0
363,2.4,4.0,2.6,4.8,0.0,2.1,CADFFd,0.0
364,4.7,4.4,0.9,7.0,4.7,0.2,FaCADFFd,0.0
365,0.2,2.7,8.8,6.3,0.0,3.9,CADFFd,0.0
366,0.0,0.7,0.0,14.3,4.9,0.0,FaCF,0.0
367,3.6,2.5,1.3,4.9,3.6,0.0,FaCADF,0.0
368,6.2,3.8,1.4,5.2,4.2,1.1,FaCADFFd,0.0
369,4.9,5.9,1.8,3.5,1.4,0.4,FaCADFFd,0.0
370,1.4000000000000001,4.0,4.4,8.2,3.5,0.4,FaCADFFd,0.0
371,2.3,8.5,3.4000000000000004,4.2,1.9,1.6,FaCADFFd,0.0
372,0.9,2.1,9.700000000000001,4.4,0.2,4.0,FaCADFSFd,0.6
373,3.9000000000000004,1.4000000000000001,1.2000000000000002,4.9,5.2,0.1,FaCADFSFd,30.3
374,2.3000000000000003,5.8,1.8,10.0,1.8,2.2,FaCADFFd,0.0
375,2.0,0.7,3.1,7.4,0.0,6.7,CADFFd,0.0
376,1.1,3.3000000000000003,4.2,8.4,5.8,0.0,FaCADF,0.0
377,1.2,7.0,2.9,16.1,0.6000000000000001,10.2,FaCADFFd,0.0
378,0.0,5.4,0.0,1.8,8.7,2.8,FaCFSFd,5.2
379,1.9000000000000001,5.8,2.4000000000000004,8.0,0.4,3.4,FaCADFFd,0.0
380,2.6,3.4,4.0,7.0,0.4,6.5,FaCADFFd,0.0
381,0.0,6.4,0.0,1.1,8.2,1.5,FaCFSFd,4.7
382,4.6,5.5,3.4000000000000004,7.7,1.3,1.4,FaCADFFd,0.0
383,1.5,2.2,5.4,8.0,0.2,6.6,FaCADFFd,0.0
384,2.7,2.1,1.9,7.6,7.3,0.30000000000000004,FaCADFFd,0.0
385,2.9,3.5,1.0,8.4,1.7,2.4,FaCADFFd,0.0
386,1.1,2.5,3.6,7.9,0.4,2.4,FaCADFFd,0.0
387,4.3,3.5,3.4,7.6,2.4000000000000004,2.7,FaCADFFd,0.0
388,3.0,6.9,2.1,5.699999999999999,1.2000000000000002,1.0,FaCADFFd,0.0
389,3.8000000000000003,3.4,2.1,7.1,4.8,0.7,FaCADFFd,0.0
390,1.7000000000000002,5.0,2.0,10.2,3.2,1.8,FaCADFFd,0.0
391,2.4,3.5,2.6,6.0,0.9,0.5,FaCADFFd,0.0
392,0.7000000000000001,2.0999999999999996,2.2,9.6,0.4,2.9,FaCADFFd,0.0
393,7.5,6.3,2.2,3.1,1.3,1.5,FaCADFFd,0.0
394,1.7000000000000002,0.0,6.1000000000000005,1.5,3.2,0.2,FaADFSFd,11.200000000000001
395,2.9,4.5,3.8,5.9,0.1,4.7,FaCADFFd,0.0
396,2.9,10.2,4.5,2.1,4.2,0.0,FaCADF,0.0
397,1.2000000000000002,2.0,2.8,7.1000000000000005,0.6000000000000001,4.2,FaCADFFd,0.0
398,3.0,1.6,2.5,10.1,4.5,0.2,FaCADFFd,0.0
399,2.5,6.0,2.6,7.7,2.4,2.7,FaCADFFd,0.0
400,1.1,2.0,1.5,6.9,8.0,0.4,FaCADFFd,0.0
401,5.4,3.0,1.4000000000000001,8.6,1.4,4.7,FaCADFFd,0.0
402,0.6000000000000001,1.9,5.8,0.9,6.699999999999999,2.0,FaCADFFd,0.0
403,1.8000000000000003,3.1,3.4000000000000004,10.4,0.6000000000000001,4.6,FaCADFFd,0.0
404,1.3,3.8,4.4,4.9,3.3,4.2,FaCADFFd,0.0
405,1.7000000000000002,1.9000000000000001,2.1,10.5,7.7,0.0,FaCADF,0.0
406,2.6,5.8,1.5,7.8999999999999995,1.6,0.5,FaCADFFd,0.0
407,0.0,0.8999999999999999,3.6,3.0,7.6,0.0,FaCDFS,2.8
408,6.3,0.2,6.0,4.3,0.5,0.0,FaCADFS,30.799999999999997
409,2.4,5.1000000000000005,0.1,10.0,5.5,0.8,FaCADFFd,0.0
410,0.2,4.3999999999999995,0.0,10.3,0.7,0.30000000000000004,FaCAFFd,0.0
411,0.8999999999999999,5.6,1.2,10.0,0.2,0.0,FaCADF,0.0
412,5.0,5.1,1.8000000000000003,5.7,3.1999999999999997,1.1,FaCADFFd,0.0
413,0.6000000000000001,4.1,1.7,10.7,0.2,4.6,FaCADFFd,0.0
414,1.5,5.7,1.8,7.5,4.6,0.8,FaCADFFd,0.0
415,0.6,10.200000000000001,1.0,8.3,1.4,0.4,FaCADFFd,0.0
416,0.8,7.5,0.4,11.2,0.4,1.6,FaCADFFd,0.0
417,1.6,7.7,0.4,14.2,0.0,0.0,CADF,0.0
418,0.6000000000000001,3.6999999999999997,1.7,13.9,0.0,2.0,CADFFd,0.0
419,0.0,6.3,8.0,7.4,1.8,0.4,FaCDFFd,0.0
420,2.9,2.1,2.1999999999999997,9.9,4.8,0.0,FaCADF,0.0
421,2.5,5.4,0.8,5.2,0.5,1.5,FaCADFFd,0.0
422,0.7,8.2,3.3,5.3,0.2,4.2,FaCADFFd,0.0
423,0.30000000000000004,5.5,1.7,10.4,3.0,0.0,FaCADF,0.0
424,0.0,0.0,6.1,3.2,0.0,4.1,DFSFd,4.5
425,2.1,5.9,0.2,3.0,8.3,0.0,FaCADFS,3.3
426,2.2,6.5,0.8,9.6,0.8,2.0,FaCADFFd,0.0
427,1.2,5.4,0.0,0.0,7.4,1.7000000000000002,FaCASFd,8.2
428,0.0,1.7,4.0,9.5,0.0,6.7,CDFFd,0.0
429,5.1,2.0,0.30000000000000004,9.9,5.6,0.0,FaCADF,0.0
430,1.5,5.7,3.0,9.0,1.6,1.1,FaCADFFd,0.0
431,2.9,8.1,0.4,1.1,5.2,0.8,FaCADFSFd,3.4
432,4.9,6.1,0.30000000000000004,11.3,0.2,1.1,FaCADFFd,0.0
433,5.6,0.4,7.0,8.1,0.8,0.0,FaCADF,0.0
434,0.30000000000000004,2.7,2.1,10.5,1.8,2.5,FaCADFFd,0.0
435,0.0,4.0,0.0,0.0,4.1,0.0,FaCS,15.8
436,6.4,1.5,1.5999999999999999,4.3,1.7999999999999998,2.3,FaCADFFd,0.0
437,0.30000000000000004,8.4,0.6,10.0,0.2,0.4,FaCADFFd,0.0
438,0.0,4.3,3.8,7.3,0.0,2.5,CDFFd,0.0
439,2.0,2.1,4.6,8.2,0.0,3.0,CADFFd,0.0
440,0.0,1.3,3.0,8.4,0.3,4.9,FaCDFFd,0.0
441,0.6,9.1,0.4,9.9,1.3,0.6000000000000001,FaCADFFd,0.0
442,0.2,5.8,0.8,16.2,0.6000000000000001,0.3,FaCADFFd,0.0
443,0.4,8.1,1.7000000000000002,10.7,1.0,0.0,FaCADF,0.0
444,4.4,3.8,2.2,9.4,3.2,0.9,FaCADFFd,0.0
445,1.7,5.0,3.0,8.5,0.0,1.7,CADFFd,0.0
446,0.2,2.2,4.8,5.1,0.0,3.6,CADFFd,0.0
447,0.0,1.0,2.2,11.1,0.0,7.6,CDFFd,0.0
448,4.2,2.4000000000000004,2.5,7.1,3.7,0.0,FaCADF,0.0
449,0.30000000000000004,7.8,1.2,12.2,0.2,0.2,FaCADFFd,0.0
450,3.8,10.3,0.7,8.9,0.1,0.0,FaCADF,0.0
451,0.2,1.0,2.5,11.7,0.4,6.1,FaCADFFd,0.0
452,0.5,5.7,0.0,0.6,9.8,0.6000000000000001,FaCAFSFd,5.6
453,0.3,7.3,0.30000000000000004,13.3,0.6000000000000001,0.1,FaCADFFd,0.0
454,5.5,2.4,0.0,9.0,1.9000000000000001,0.0,FaCAF,0.0
455,2.9,6.3,0.0,11.2,0.4,1.1,FaCAFFd,0.0
456,0.0,1.4,4.4,7.699999999999999,0.0,6.3999999999999995,CDFFd,0.0
457,2.0,1.7,0.0,2.3,6.7,0.1,FaCAFSFd,10.1
458,0.0,5.9,0.1,9.700000000000001,0.0,0.2,CDFFd,0.0
459,6.8,5.8,0.0,4.3,1.7000000000000002,3.3,FaCAFFd,0.0
460,2.6,1.7999999999999998,2.7,0.9,3.9000000000000004,0.0,FaCADFS,6.0
461,0.8,1.3,1.8,10.3,7.7,0.0,FaCADF,0.0
462,0.5,1.5,1.2,13.7,0.0,5.0,CADFFd,0.0
463,1.7,5.0,0.7,11.9,0.0,2.6,CADFFd,0.0
464,4.8,3.2,4.1000000000000005,5.7,0.0,4.1,CADFFd,0.0
465,0.2,1.0,1.5,4.6,0.1,6.3,FaCADFSFd,10.200000000000001
466,2.7,0.7,0.9,3.5,6.0,0.0,FaCADFS,8.1
467,0.7,10.8,0.8,9.2,0.4,0.0,FaCADF,0.0
468,0.7,4.3,4.3,9.8,0.0,4.8,CADFFd,0.0
469,5.0,3.8,0.4,8.5,2.7,1.5,FaCADFFd,0.0
470,0.6,8.2,1.3,13.4,0.2,0.2,FaCADFFd,0.0
471,0.0,6.5,0.0,1.6,5.1,2.6,FaCFSFd,6.1
472,2.8,0.5,4.6,4.7,3.9000000000000004,2.3,FaCADFSFd,5.1
473,0.0,10.8,0.0,0.0,5.8,0.6000000000000001,FaCSFd,28.9
474,1.8,5.9,3.2,7.5,5.1,0.4,FaCADFFd,0.0
475,2.1,0.8999999999999999,6.1,7.9,4.4,2.5,FaCADFFd,0.0
476,5.7,3.3,0.3,5.4,0.0,1.2000000000000002,CADFFd,0.0
477,4.9,4.8999999999999995,0.0,5.2,0.2,0.7,FaCAFFd,0.0
478,5.1000000000000005,4.2,0.7999999999999999,3.8,1.7,0.3,FaCADFFd,0.0
479,2.0,5.3,1.0,14.200000000000001,1.2,0.2,FaCADFFd,0.0
480,0.0,2.1,7.8999999999999995,2.6,0.0,4.2,CDFSFd,5.1
481,2.9,4.1,0.0,9.200000000000001,5.7,0.0,FaCAF,0.0
482,0.6,3.6,1.7,13.1,0.2,4.7,FaCADFFd,0.0
483,3.7,4.3,4.0,3.6999999999999997,6.2,0.0,FaCADF,0.0
484,0.6000000000000001,1.5,4.2,8.0,0.0,7.6,CADFFd,0.0
485,2.2,0.2,0.0,6.3,9.2,0.0,FaCAFS,4.0
486,0.2,11.4,0.2,11.7,0.30000000000000004,0.1,FaCADFFd,0.0
487,0.8999999999999999,4.9,0.2,4.3,8.3,1.5,FaCADFSFd,3.8
488,2.2,0.0,2.2,4.9,5.4,0.0,FaADFS,7.2
489,1.1,0.2,4.7,0.7999999999999999,4.6,5.1000000000000005,FaCADFSFd,3.4
490,4.2,6.3,2.1,4.6,2.5,2.2,FaCADFFd,0.0
491,0.0,13.6,3.4,0.0,3.8,1.1,FaCDFd,0.0
492,7.9,0.0,2.8,10.6,0.6000000000000001,0.0,FaADF,0.0
493,2.3000000000000003,24.700000000000003,1.0,7.2,5.8,0.0,FaCADF,0.0
494,0.30000000000000004,0.4,5.4,7.4,0.0,4.4,CADFFd,0.0
495,0.0,4.9,0.0,0.0,8.6,0.30000000000000004,FaCSFd,9.0
496,0.2,8.8,0.5,11.8,0.6000000000000001,0.0,FaCADF,0.0
497,0.6000000000000001,13.8,0.8,8.3,0.2,0.2,FaCADFFd,0.0
498,0.6000000000000001,8.8,0.9,11.2,0.2,0.2,FaCADFFd,0.0
499,0.4,8.0,3.4,9.0,0.0,1.1,CADFFd,0.0
500,4.0,7.5,3.2,10.7,3.7,1.9,FaCADFFd,0.0
501,0.30000000000000004,0.0,2.8,4.9,0.0,7.9,ADFFd,0.0
502,0.0,0.1,0.0,0.0,3.9000000000000004,0.0,FaCS,17.9
503,1.0,0.8,0.6000000000000001,4.0,6.0,0.1,FaCADFSFd,9.4
504,6.6,4.4,4.3,2.7,3.3000000000000003,0.1,FaCADFSFd,0.5
505,0.0,2.4,9.8,3.9000000000000004,5.5,0.2,FaCDFSFd,0.1
506,0.5,3.9,4.3,7.3,4.8,1.1,FaCADFFd,0.0
507,9.4,5.6,0.0,0.5,0.0,0.4,CAFFd,0.0
508,3.4,23.5,1.1,14.2,5.9,0.0,FaCADF,0.0
509,0.6000000000000001,5.8,0.4,10.3,0.4,0.4,FaCADFFd,0.0
510,0.0,1.1,6.7,3.8000000000000003,5.1,1.2,FaCDFFd,0.0
511,1.5,6.1,3.2,10.2,0.2,0.7,FaCADFFd,0.0
512,0.2,6.7,4.3,10.1,0.6,0.0,FaCADF,0.0
513,5.2,2.9,3.3000000000000003,3.1,0.2,3.2,FaCADFFd,0.0
514,0.4,7.4,0.5,11.6,0.2,1.8,FaCADFFd,0.0
515,5.3,6.2,0.0,10.3,1.9,0.2,FaCAFFd,0.0
516,1.4000000000000001,6.2,0.4,12.4,0.7,0.8,FaCADFFd,0.0
517,0.3,13.9,0.8,6.6,1.7000000000000002,0.6000000000000001,FaCADFFd,0.0
518,0.2,9.7,0.0,9.3,0.7,2.0,FaCAFFd,0.0
519,0.2,2.2,0.30000000000000004,13.6,3.9,1.7000000000000002,FaCADFFd,0.0
520,0.7,2.0,1.0,10.1,5.9,0.2,FaCADFFd,0.0
521,2.2,0.0,0.0,0.9,5.4,0.0,FaAFS,15.399999999999999
522,1.1,3.1,3.4,9.700000000000001,0.0,4.6,CADFFd,0.0
523,2.2,0.2,0.0,6.5,9.2,0.0,FaCAFS,4.7
524,0.3,0.0,0.0,0.0,8.1,0.0,FaAS,13.5
525,2.5,3.6999999999999997,0.8,7.6000000000000005,0.2,0.0,FaCADF,0.0
526,0.4,5.7,3.2,10.0,0.6,2.0,FaCADFFd,0.0
527,1.7999999999999998,4.2,0.4,4.2,6.8,0.2,FaCADFSFd,2.3
528,0.4,6.4,1.0,13.5,0.4,0.2,FaCADFFd,0.0
529,0.5,5.0,7.1,8.0,1.3,0.0,FaCADF,0.0
530,4.4,2.4,0.6,6.1000000000000005,0.0,2.4,CADFFd,0.0
531,3.3,7.5,0.5,9.6,0.5,0.5,FaCADFFd,0.0
532,0.5,8.7,0.7,8.7,2.1,1.2000000000000002,FaCADFFd,0.0
533,0.4,8.8,0.6000000000000001,13.0,0.4,0.7,FaCADFFd,0.0
534,0.0,4.6000000000000005,4.9,7.9,0.0,4.5,CDFFd,0.0
535,2.9,0.6,0.0,0.1,3.8000000000000003,0.0,FaCAFS,16.5
536,0.0,2.8000000000000003,2.3000000000000003,4.8,0.0,7.0,CDFSFd,29.2
537,1.2,4.1,1.0,7.9,0.7,1.0,FaCADFFd,0.0
538,0.0,1.2,3.5,0.4,4.2,0.0,FaCDFS,8.6
539,0.4,10.5,0.30000000000000004,12.0,0.5,0.2,FaCADFFd,0.0
540,2.7,5.3,2.4,4.5,0.3,0.7,FaCADFFd,0.0
541,0.4,5.8,1.9,11.4,1.4,0.0,FaCADF,0.0
542,3.2,26.8,7.5,24.1,0.6,1.8,FaCADFSFd,2.3
543,0.0,1.4,0.0,0.0,6.4,0.0,FaCS,16.1
544,2.4,7.3,0.2,11.6,0.2,0.2,FaCADFFd,0.0
545,0.0,2.6,4.0,1.6,0.0,4.2,CDFSFd,9.5
546,2.1,0.9,2.0,10.5,5.9,0.2,FaCADFSFd,2.3
547,4.7,8.700000000000001,0.2,7.2,0.7,0.4,FaCADFFd,0.0
548,0.4,5.0,1.5,10.5,3.8,0.7,FaCADFFd,0.0
549,0.1,5.7,0.4,9.9,0.4,1.4000000000000001,FaCADFFd,0.0
550,0.2,6.9,0.0,3.1,7.2,0.3,FaCAFSFd,4.2
551,0.2,5.5,3.7,10.2,2.1,0.2,FaCADFFd,0.0
552,0.0,0.4,7.4,6.4,3.2,0.5,FaCDFFd,0.0
553,0.7000000000000001,9.5,1.0,10.2,0.5,0.0,FaCADF,0.0
554,1.6,6.4,0.8,9.9,1.5,0.30000000000000004,FaCADFFd,0.0
555,1.4000000000000001,4.6000000000000005,4.1,8.1,0.0,3.7,CADFFd,0.0
556,4.2,4.7,0.4,8.6,0.0,0.0,CADF,0.0
557,0.0,1.5,1.2,3.9000000000000004,5.9,0.0,FaCDFS,11.399999999999999
558,2.2,0.3,0.0,0.9,5.5,0.0,FaCAFS,15.0
559,1.7000000000000002,7.0,2.8000000000000003,8.5,1.7,0.2,FaCADFFd,0.0
560,2.7,1.0,2.3000000000000003,10.1,8.6,0.0,FaCADFS,47.4
561,1.4,5.7,2.3,7.8999999999999995,0.0,2.6,CADFFd,0.0
562,4.7,5.9,0.30000000000000004,5.8,3.4,0.2,FaCADFSFd,1.6
563,3.2,7.6,1.1,9.9,2.0,0.1,FaCADFFd,0.0
564,0.2,3.6,4.0,11.3,0.5,2.3,FaCADFFd,0.0
565,4.5,0.0,4.8,3.2,5.2,0.7999999999999999,FaADFSFd,5.3999999999999995
566,3.3,0.0,4.4,0.9,0.0,3.2,ADFSFd,6.1
567,0.0,3.8,4.0,6.1,2.0,0.0,FaCDF,0.0
568,0.2,4.1000000000000005,0.0,0.4,8.200000000000001,1.3,FaCAFSFd,7.7
569,0.2,1.1,2.5,6.5,0.0,5.6,CADFFd,0.0
570,3.9000000000000004,4.8,5.2,2.5,1.5,0.0,FaCADF,0.0
571,0.6,0.0,4.5,7.4,0.0,6.3,ADFSFd,5.1
572,3.7,0.0,0.2,7.9,4.1,0.0,FaADF,0.0
573,1.3,2.6,4.0,8.5,0.0,6.4,CADFSFd,1.1
574,3.8,2.0,2.0,7.7,4.4,0.0,FaCADF,0.0
575,0.0,0.3,7.9,7.3,0.0,3.4000000000000004,CDFFd,0.0
576,4.2,8.7,2.0,5.0,6.9,0.6,FaCADFSFd,2.6
577,0.6000000000000001,9.4,1.0,11.8,0.8999999999999999,0.2,FaCADFFd,0.0
578,1.6,1.5,2.3000000000000003,14.7,0.0,1.8,CADFFd,0.0
579,0.0,0.4,5.8,9.200000000000001,0.0,4.5,CDFFd,0.0
580,4.2,5.8,0.2,4.7,7.1,0.2,FaCADFSFd,1.7
581,1.1,9.3,0.9,10.200000000000001,0.2,0.2,FaCADFFd,0.0
582,0.7,7.6,1.2000000000000002,13.7,0.2,0.5,FaCADFFd,0.0
583,0.2,10.2,0.4,10.1,0.2,0.8,FaCADFFd,0.0
584,0.2,4.2,2.5999999999999996,13.1,2.3,1.5,FaCADFFd,0.0
585,1.2000000000000002,3.7,0.0,16.2,0.2,0.6000000000000001,FaCAFFd,0.0
586,1.0,8.1,0.7,10.9,0.2,1.0,FaCADFFd,0.0
587,0.5,7.5,1.4000000000000001,11.5,0.0,1.0,CADFFd,0.0
588,5.2,6.0,0.5,8.5,3.7,0.0,FaCADF,0.0
589,0.9,7.5,0.0,0.2,7.7,0.4,FaCAFSFd,7.2
590,0.1,0.0,7.1,3.6,0.0,5.9,ADFSFd,1.2
591,0.0,4.1,0.0,0.0,8.9,0.0,FaCS,8.9
592,0.4,6.1000000000000005,3.5,9.9,0.0,6.2,CADFFd,0.0
593,0.0,0.2,0.0,14.1,7.6000000000000005,0.0,FaCF,0.0
594,1.1,6.2,0.3,9.5,0.4,0.4,FaCADFFd,0.0
595,0.2,0.7,1.8,6.3,0.0,6.8999999999999995,CADFFd,0.0
596,1.3,1.8,4.3,7.9,6.6,0.0,FaCADF,0.0
597,0.0,3.4000000000000004,2.1,2.5,0.0,5.9,CDFSFd,8.0
598,3.3,0.1,0.0,7.3,6.6,0.0,FaCAFS,5.6
599,5.3,5.0,0.7,10.9,0.8,0.2,FaCADFFd,0.0
600,0.3,11.4,6.3,0.9,4.5,0.5,FaCADFFd,0.0
601,3.1,4.5,0.7,6.5,0.2,0.8999999999999999,FaCADFFd,0.0
602,0.0,4.5,0.6000000000000001,9.2,0.0,1.6,CDFFd,0.0
603,4.4,2.7,0.30000000000000004,7.3,4.4,0.0,FaCADFS,0.8
604,0.1,0.0,7.6,4.9,0.0,3.3,ADFFd,0.0
605,0.9,1.7,4.0,4.6,5.9,0.0,FaCADFS,4.8
606,2.8000000000000003,0.6,1.4,5.1,3.6,2.4,FaCADFFd,0.0
607,1.0,2.8,6.7,5.0,6.4,0.8999999999999999,FaCADFFd,0.0
608,0.6,10.3,0.4,12.0,0.2,0.4,FaCADFFd,0.0
609,0.2,2.2,0.4,13.5,0.0,7.6,CADFFd,0.0
610,0.7,1.9,0.0,0.1,9.6,0.30000000000000004,FaCAFSFd,9.3
611,0.6000000000000001,9.9,0.0,11.9,0.8,0.7000000000000001,FaCAFFd,0.0
612,0.2,5.3,0.7,12.0,2.6,1.1,FaCADFFd,0.0
613,0.1,6.5,0.9,15.4,0.7,0.30000000000000004,FaCADFFd,0.0
614,0.0,7.7,0.9,9.8,1.7000000000000002,1.7999999999999998,FaCDFFd,0.0
615,0.7,8.1,2.1,9.0,1.5,0.5,FaCADFFd,0.0
616,1.6,8.3,0.4,11.0,0.3,0.3,FaCADFFd,0.0
617,4.1,1.8,2.0,10.7,3.3000000000000003,0.0,FaCADF,0.0
618,0.5,5.4,0.1,10.9,0.4,0.6000000000000001,FaCADFFd,0.0
619,1.2,1.4,2.5,11.4,3.8000000000000003,3.6,FaCADFFd,0.0
620,1.6,6.2,1.2000000000000002,11.4,0.2,1.3,FaCADFFd,0.0
621,3.8,4.5,3.1,6.3,1.8,4.4,FaCADFFd,0.0
622,0.0,3.3,0.0,0.0,8.8,0.0,FaCS,5.8
623,0.0,0.3,6.1,8.899999999999999,0.0,4.6,CDFFd,0.0
624,2.1,8.2,0.6000000000000001,6.2,4.8,0.0,FaCADF,0.0
625,0.7,9.5,0.3,11.2,0.2,0.0,FaCADF,0.0
626,4.6,5.1,0.0,7.9,4.0,0.30000000000000004,FaCAFFd,0.0
627,2.0,3.6,1.5,12.6,1.2,3.0,FaCADFFd,0.0
628,0.0,1.0,0.0,13.9,7.0,0.0,FaCF,0.0
629,3.8000000000000003,0.0,0.30000000000000004,8.4,5.2,0.2,FaADFFd,0.0
630,0.8,5.1000000000000005,0.6000000000000001,13.0,0.3,2.1,FaCADFFd,0.0
631,0.0,0.30000000000000004,3.4,9.1,0.0,7.1,CDFFd,0.0
632,0.0,0.1,0.0,0.0,7.300000000000001,0.2,FaCSFd,52.7
633,4.2,0.0,8.2,8.4,1.0999999999999999,0.0,FaADF,0.0
634,1.3,7.0,0.6,4.8,1.6,0.6,FaCADFFd,0.0
635,3.8,5.7,0.7,7.9,2.5,1.3,FaCADFFd,0.0
636,2.3,9.8,0.4,8.8,0.4,0.2,FaCADFFd,0.0
637,0.4,7.5,0.5,13.0,0.2,0.30000000000000004,FaCADFFd,0.0
638,0.5,4.8,0.8,14.7,0.4,0.7,FaCADFFd,0.0
639,0.6,0.0,10.0,6.1000000000000005,0.0,4.0,ADFSFd,3.2
640,1.3,3.5,0.0,0.2,6.7,0.0,FaCAFS,10.2
641,1.3,0.7,5.3,6.7,7.0,0.9,FaCADFFd,0.0
642,0.0,1.1,5.2,12.7,1.5,3.4,FaCDFFd,0.0
643,3.7,6.2,0.2,10.1,0.4,1.3,FaCADFFd,0.0
644,1.9,11.3,0.2,7.7,0.4,0.4,FaCADFFd,0.0
645,0.2,4.1,0.2,10.0,0.2,0.2,FaCADFFd,0.0
646,0.1,1.8,7.9,2.8,4.9,2.4000000000000004,FaCADFFd,0.0
647,4.1,7.7,0.9,8.7,1.0,0.5,FaCADFFd,0.0
648,0.8,1.2,4.1000000000000005,6.7,0.0,3.1,CADFFd,0.0
649,3.2,1.1,0.8999999999999999,12.0,6.7,0.0,FaCADF,0.0
650,1.2,6.2,0.4,12.2,1.0,0.9,FaCADFFd,0.0
651,1.1,3.2,2.3,8.4,2.3,0.6000000000000001,FaCADFFd,0.0
652,0.0,3.2,6.2,6.2,1.7,4.6000000000000005,FaCDFFd,0.0
653,0.3,1.3,4.3,4.3,0.0,5.1000000000000005,CADFSFd,6.6
654,2.1,2.9,0.0,2.1,7.5,0.0,FaCAFS,7.3
655,3.9000000000000004,5.2,0.5,8.7,1.3,0.2,FaCADFFd,0.0
656,1.4,6.3,0.7000000000000001,12.0,1.2000000000000002,0.30000000000000004,FaCADFFd,0.0
657,1.1,2.3,0.5,8.1,6.6,0.0,FaCADFS,5.3
658,1.4,1.5,2.2,7.4,6.8,4.2,FaCADFFd,0.0
659,0.0,0.4,2.3000000000000003,0.7000000000000001,4.0,0.0,FaCDFS,40.699999999999996
660,0.9,4.5,1.5,12.7,1.9,0.4,FaCADFFd,0.0
661,4.4,6.9,1.1,8.4,0.0,1.1,CADFFd,0.0
662,0.1,6.5,0.5,12.3,0.0,2.5,CADFFd,0.0
663,0.2,0.0,8.0,5.0,5.4,0.0,FaADFS,3.3
664,3.4,6.4,0.4,8.0,0.5,0.2,FaCADFFd,0.0
665,0.1,8.7,0.5,10.8,0.2,1.6,FaCADFFd,0.0
666,1.1,3.4000000000000004,2.1,11.5,3.3,0.5,FaCADFFd,0.0
667,2.5,0.9,4.0,5.8,7.8,0.5,FaCADFSFd,0.4
668,2.3000000000000003,5.1,0.0,4.7,7.0,0.0,FaCAFS,2.8
669,1.4000000000000001,7.1,1.0,7.9,0.4,0.1,FaCADFFd,0.0
670,2.6,1.8,2.2,6.9,0.0,4.4,CADFFd,0.0
671,5.0,3.6999999999999997,0.4,8.7,2.1,0.0,FaCADF,0.0
672,3.5,3.0,1.2,9.9,3.9000000000000004,0.4,FaCADFFd,0.0
673,0.1,5.800000000000001,5.6,6.2,0.0,0.2,CADFFd,0.0
674,3.6,4.6,1.9,7.6,4.6,0.6000000000000001,FaCADFFd,0.0
675,0.4,7.4,0.4,9.0,0.5,0.2,FaCADFFd,0.0
676,1.6,2.9,1.9,15.0,1.4,1.1,FaCADFFd,0.0
677,0.30000000000000004,2.3,1.9,8.2,0.2,3.0,FaCADFFd,0.0
678,0.0,1.2,1.1,2.2,0.0,7.5,CDFSFd,10.9
679,0.0,0.9,0.0,0.0,5.3,0.2,FaCSFd,15.5
680,0.5,0.2,7.2,4.7,9.3,0.0,FaCADF,0.0
681,1.2,0.5,6.7,4.2,7.6000000000000005,1.7,FaCADFFd,0.0
682,0.0,2.0,7.8,4.8,0.0,1.3,CDFFd,0.0
683,0.4,4.2,8.1,2.1,0.0,1.1,CADFFd,0.0
684,4.7,4.1,0.3,10.3,2.8000000000000003,0.6000000000000001,FaCADFFd,0.0
685,2.3,4.0,0.0,11.1,3.4000000000000004,1.1,FaCAFFd,0.0
686,0.2,5.0,0.0,0.0,6.8,0.2,FaCASFd,5.7
687,2.1,6.1,1.9,9.3,2.0,0.5,FaCADFFd,0.0
688,0.0,5.2,2.2,11.1,0.1,3.3,FaCDFFd,0.0
689,1.8,2.5,2.5,4.9,4.2,0.0,FaCADF,0.0
690,1.2,6.4,2.8000000000000003,7.8,2.9,0.8,FaCADFFd,0.0
691,0.1,7.8,1.0,4.2,0.30000000000000004,10.0,FaCADFSFd,16.6
