case_id,A,C,D,F,Fa,regime_comb,Fd,S
378,2.7,0.0,2.8,16.4,0.0,ADF,0.0,0.0
379,0.0,4.7,8.7,4.5,3.9,FaCDFFd,2.0999999999999996,0.0
380,0.6000000000000001,1.0,2.7,16.5,0.0,CADF,0.0,0.0
381,5.2,0.0,3.8000000000000003,14.9,0.0,ADF,0.0,0.0
382,4.0,0.0,6.8,11.1,0.0,ADF,0.0,0.0
383,0.9,2.9,0.0,6.4,1.1,FaCAFFd,7.5,0.0
384,2.9,9.1,5.0,4.7,0.2,FaCADF,0.0,0.0
385,0.4,10.6,4.9,5.4,2.6,FaCADF,0.0,0.0
386,0.5,2.8,3.1,7.7,0.3,FaCADFFd,5.5,0.0
387,0.6000000000000001,9.7,8.1,3.1,1.3,FaCADF,0.0,0.0
388,7.3,0.0,0.4,39.1,1.2,FaADF,0.0,0.0
389,0.4,0.5,0.0,21.0,0.0,CAF,0.0,0.0
390,0.9,8.5,10.9,23.5,3.0,FaCADFSFd,0.7,0.5
391,4.3,0.0,1.4000000000000001,18.2,0.0,ADF,0.0,0.0
392,4.2,0.0,0.4,11.0,6.3,FaADF,0.0,0.0
393,4.3,0.0,0.0,19.6,0.0,AF,0.0,0.0
394,10.5,0.2,8.3,17.8,0.0,CADFSFd,2.3,1.0
395,0.3,4.2,0.0,8.8,4.3,FaCAFFd,6.3,0.0
396,5.3,0.0,6.0,10.6,0.0,ADF,0.0,0.0
397,0.0,0.0,3.6,11.6,0.0,DFFd,0.7,0.0
398,0.5,0.0,1.8,21.6,0.0,ADF,0.0,0.0
399,2.3,0.0,4.7,14.9,0.0,ADF,0.0,0.0
400,5.2,0.0,1.6,11.1,0.0,ADF,0.0,0.0
401,0.1,15.3,2.8000000000000003,24.8,9.7,FaCADFS,0.0,1.4000000000000001
402,0.0,0.8,0.0,21.1,0.0,CF,0.0,0.0
403,1.4,0.0,0.4,20.1,0.0,ADF,0.0,0.0
404,0.1,2.3,1.4,20.1,0.0,CADF,0.0,0.0
405,5.9,2.6,6.1,3.8,0.7,FaCADFFd,2.8,0.0
406,6.1000000000000005,17.8,5.2,10.5,0.0,CADFFd,6.4,0.0
407,0.0,4.4,2.2,8.9,0.0,CDFFd,6.4,0.0
408,0.0,1.8,0.0,13.9,8.2,FaCF,0.0,0.0
409,0.2,1.1,0.0,20.6,0.0,CAF,0.0,0.0
410,1.7,0.0,0.0,22.2,0.0,AF,0.0,0.0
411,2.1,0.0,0.4,19.4,0.0,ADF,0.0,0.0
412,0.1,2.5,4.0,10.2,3.6,FaCADFFd,1.5,0.0
413,1.9000000000000001,0.0,0.6,16.3,0.0,ADF,0.0,0.0
414,0.3,14.1,3.5,5.0,12.3,FaCADFS,0.0,0.8
415,0.0,0.0,0.8999999999999999,21.0,0.0,DF,0.0,0.0
416,0.2,8.7,0.0,12.1,0.0,CAFFd,1.9,0.0
417,0.0,4.300000000000001,0.6000000000000001,10.0,0.0,CDFSFd,6.2,0.8
418,0.0,10.3,0.0,5.1,7.8,FaCFFd,0.7,0.0
419,1.2000000000000002,0.0,0.5,18.2,0.0,ADF,0.0,0.0
420,2.3,6.9,12.7,21.8,6.1,FaCADFFd,6.3,0.0
421,5.1,0.0,1.3,15.0,0.5,FaADF,0.0,0.0
422,0.9,0.0,0.0,23.0,0.0,AF,0.0,0.0
423,4.2,0.0,6.6,11.1,0.0,ADF,0.0,0.0
424,2.2,1.2000000000000002,3.2,9.3,2.2,FaCADFFd,3.8000000000000003,0.0
425,5.0,0.0,5.3,12.5,0.0,ADF,0.0,0.0
426,0.0,23.2,0.4,19.5,0.8,FaCDFFd,0.1,0.0
427,0.0,3.7,8.6,4.2,1.1,FaCDFSFd,2.7,1.6
428,6.2,0.0,1.0,13.6,1.1,FaADF,0.0,0.0
429,0.0,11.7,0.0,8.6,0.1,FaCFFd,3.5,0.0
430,3.8,5.4,4.4,3.4,0.8,FaCADFFd,2.0999999999999996,0.0
431,2.6,10.0,4.7,4.0,0.9,FaCADFFd,0.6,0.0
432,3.5,4.3,7.0,4.9,0.0,CADFFd,2.2,0.0
433,0.1,1.6,2.5,14.2,0.0,CADFFd,5.5,0.0
434,0.0,2.5,0.0,14.0,7.3999999999999995,FaCF,0.0,0.0
435,0.0,0.0,1.1,20.8,0.0,DF,0.0,0.0
436,1.0,3.8,0.0,10.2,0.0,CAFSFd,8.7,0.2
437,8.8,0.0,1.1,10.1,1.9000000000000001,FaADF,0.0,0.0
438,7.6,0.0,5.1,11.2,0.0,ADF,0.0,0.0
439,3.5,0.0,1.3,17.1,0.0,ADF,0.0,0.0
440,1.3,1.0,0.0,21.599999999999998,0.0,CAF,0.0,0.0
441,0.0,1.0,5.0,11.4,0.0,CDFFd,4.5,0.0
442,0.2,4.300000000000001,0.0,7.8,9.6,FaCAF,0.0,0.0
443,5.300000000000001,2.3,4.7,11.1,0.5,FaCADF,0.0,0.0
444,1.7,0.6,4.9,12.7,0.0,CADF,0.0,0.0
445,0.0,1.6,0.0,13.4,7.8,FaCFS,0.0,1.1
446,4.9,6.1,1.7000000000000002,5.1,0.0,CADFFd,2.1,0.0
447,0.2,5.5,4.5,10.0,1.7,FaCADF,0.0,0.0
448,1.5,0.7,5.8,9.5,0.0,CADFFd,4.4,0.0
449,0.5,0.6,2.8,6.3,0.0,CADFFd,5.7,0.0
450,1.3,1.0,0.2,14.8,6.6,FaCADF,0.0,0.0
451,2.1,0.5,1.5,17.2,0.6,FaCADF,0.0,0.0
452,0.3,31.9,13.5,22.9,2.3,FaCADFS,0.0,1.4
453,3.6,0.0,0.0,20.3,0.0,AF,0.0,0.0
454,2.4,4.2,7.5,1.7000000000000002,3.4,FaCADFFd,0.7,0.0
455,0.6,9.8,3.7,7.1,1.5,FaCADFFd,1.2,0.0
456,1.8,0.0,6.8,8.2,0.0,ADFFd,3.1,0.0
457,0.0,0.3,6.4,5.7,0.0,CDFFd,5.5,0.0
458,0.0,1.5,0.0,14.4,5.4,FaCFS,0.0,0.6
459,2.2,0.0,0.0,21.7,0.0,AF,0.0,0.0
460,1.9,0.0,0.2,19.8,0.0,ADF,0.0,0.0
461,0.5,0.0,0.2,23.2,0.0,ADF,0.0,0.0
462,1.3,0.0,2.5,18.1,0.0,ADF,0.0,0.0
463,0.0,5.8999999999999995,7.5,4.1,5.7,FaCDFS,0.0,0.7
464,1.2,0.0,2.0,12.7,0.0,ADF,0.0,0.0
465,0.2,6.0,1.4,9.4,0.0,CADFFd,0.9,0.0
466,2.6,4.9,1.5,6.4,0.5,FaCADF,0.0,0.0
467,0.1,2.1,7.7,10.3,0.0,CADFFd,5.8,0.0
468,0.0,2.0,0.3,19.6,0.0,CDF,0.0,0.0
469,0.7000000000000001,1.0,0.0,21.0,0.1,FaCAF,0.0,0.0
470,0.0,0.0,3.9000000000000004,16.7,0.0,DFFd,1.3,0.0
471,7.3,2.9,1.4,6.6,4.7,FaCADFFd,1.0,0.0
472,0.4,1.9,0.0,8.2,7.2,FaCAFFd,0.2,0.0
473,0.30000000000000004,8.5,2.3,10.8,0.0,CADF,0.0,0.0
474,0.30000000000000004,10.0,4.9,6.7,0.0,CADF,0.0,0.0
475,0.2,1.2,6.3999999999999995,5.9,7.5,FaCADFS,0.0,2.7
476,6.5,4.6,0.6,5.4,0.0,CADFFd,4.800000000000001,0.0
477,0.8999999999999999,1.7000000000000002,0.7,20.400000000000002,0.0,CADFFd,0.2,0.0
478,0.0,1.6,2.5,7.1000000000000005,8.7,FaCDF,0.0,0.0
479,0.0,5.1,2.4,7.9,0.4,FaCDFFd,0.1,0.0
480,4.3,1.2,4.9,12.6,0.0,CADFFd,0.8999999999999999,0.0
481,0.1,1.2,3.9,18.7,0.0,CADF,0.0,0.0
482,1.4,9.9,1.3,8.9,0.4,FaCADF,0.0,0.0
483,0.0,0.0,1.7000000000000002,14.2,0.0,DF,0.0,0.0
484,0.0,5.0,5.6,4.6,6.7,FaCDF,0.0,0.0
485,0.2,8.4,0.2,6.6,0.5,FaCADF,0.0,0.0
486,0.0,8.5,0.0,11.3,0.1,FaCF,0.0,0.0
487,0.5,6.5,0.1,11.5,1.2999999999999998,FaCADF,0.0,0.0
488,0.0,3.8,12.1,2.2,0.0,CDFFd,3.8,0.0
489,5.0,0.0,2.3,13.0,1.6,FaADF,0.0,0.0
490,2.1,8.9,5.6,29.1,8.6,FaCADFS,0.0,1.9
491,1.7,4.1,3.8000000000000003,4.6,0.2,FaCADFFd,3.5,0.0
492,0.0,1.1,2.1,12.6,0.0,CDFFd,0.1,0.0
493,6.4,0.0,4.8,14.5,0.3,FaADF,0.0,0.0
494,0.8,8.8,2.5,9.1,0.0,CADFFd,0.7,0.0
495,0.0,8.0,0.5,12.6,0.2,FaCDFFd,0.6000000000000001,0.0
496,0.0,4.5,0.7,10.200000000000001,0.0,CDFFd,8.5,0.0
497,5.4,0.0,6.2,12.3,0.0,ADF,0.0,0.0
498,0.1,0.0,3.5,14.3,0.0,ADF,0.0,0.0
499,4.6,7.5,1.4,6.5,0.0,CADFFd,1.9,0.0
500,0.0,0.0,2.3,11.7,0.0,DFFd,3.9000000000000004,0.0
501,4.6000000000000005,0.5,7.8,18.1,1.2,FaCADFFd,5.8,0.0
502,0.0,3.2,1.1,9.1,0.0,CDFSFd,7.1,1.4
503,0.1,3.4,0.0,11.1,9.2,FaCAFS,0.0,0.1
504,1.4,0.0,0.8999999999999999,19.6,0.0,ADF,0.0,0.0
505,0.0,0.0,0.1,21.8,0.0,DF,0.0,0.0
506,0.7000000000000001,0.0,1.6,20.5,0.0,ADF,0.0,0.0
507,0.0,4.0,1.4,9.2,0.0,CDFSFd,6.1,1.2
508,0.0,2.3,4.3,9.8,7.0,FaCDFS,0.0,0.5
509,6.6000000000000005,0.0,0.6,15.5,1.2,FaADF,0.0,0.0
510,3.6999999999999997,0.0,1.9,10.3,0.0,ADF,0.0,0.0
511,6.5,0.0,3.9000000000000004,11.5,0.0,ADF,0.0,0.0
512,5.5,4.1,2.1,3.4,5.0,FaCADFS,0.0,1.8
513,0.0,0.0,1.3,22.6,0.0,DF,0.0,0.0
514,6.5,4.4,0.5,7.2,0.0,CADFFd,3.3,0.0
515,7.0,0.0,3.6,13.3,0.0,ADF,0.0,0.0
516,0.0,8.5,2.1,6.8,0.0,CDFSFd,4.3,2.2
517,6.0,1.2,0.2,9.1,5.0,FaCADFFd,0.4,0.0
518,1.5,0.0,0.0,20.400000000000002,0.0,AF,0.0,0.0
519,3.0,0.0,0.6000000000000001,19.2,0.0,ADF,0.0,0.0
520,5.8,4.2,4.1,33.9,0.0,CADF,0.0,0.0
521,0.0,13.200000000000001,0.7,32.4,0.0,CDFSFd,8.9,0.9
522,3.4,0.0,2.8000000000000003,33.0,5.3,FaADFS,0.0,3.5
523,0.8,0.0,3.2,17.9,0.0,ADF,0.0,0.0
524,5.9,0.0,4.1,13.9,0.0,ADF,0.0,0.0
525,6.3,0.0,6.6,9.0,0.0,ADF,0.0,0.0
526,0.1,4.800000000000001,0.6000000000000001,12.8,0.0,CADFSFd,5.4,0.2
527,1.4,14.4,2.3,14.3,13.5,FaCADFFd,0.2,0.0
528,5.0,0.0,3.0,15.9,0.0,ADF,0.0,0.0
529,2.0,0.0,0.1,19.8,0.0,ADF,0.0,0.0
530,0.8,0.0,4.3,17.4,0.0,ADFFd,0.4,0.0
531,3.0,3.5,5.2,4.5,4.9,FaCADFFd,0.8,0.0
532,11.0,0.0,4.3,6.6,0.0,ADF,0.0,0.0
533,1.6,0.0,2.9,27.5,0.0,ADF,0.0,0.0
534,1.8000000000000003,1.4,5.6,6.9,0.0,CADFFd,6.2,0.0
535,0.0,4.2,0.0,8.1,8.2,FaCFS,0.0,1.4000000000000001
536,1.6,0.0,2.5,17.8,0.0,ADF,0.0,0.0
537,6.8,0.0,6.6,10.5,0.0,ADF,0.0,0.0
538,0.0,0.0,5.3,8.8,0.0,DFFd,3.8,0.0
539,0.0,4.9,8.7,1.2000000000000002,6.8,FaCDFS,0.0,0.3
540,4.5,0.7,3.2,15.1,0.4,FaCADF,0.0,0.0
541,2.8,0.0,0.4,18.7,0.0,ADF,0.0,0.0
542,0.0,0.0,0.0,21.9,0.0,F,0.0,0.0
543,2.9,0.0,1.2,17.8,0.0,ADF,0.0,0.0
544,0.7,0.0,4.1,15.9,0.0,ADFFd,1.2,0.0
545,6.2,0.0,0.5,15.2,0.0,ADF,0.0,0.0
546,0.0,0.0,1.9000000000000001,13.3,0.0,DFFd,0.7,0.0
547,0.0,2.6,2.9,12.700000000000001,3.7,FaCDF,0.0,0.0
548,5.1,4.3999999999999995,6.2,8.2,0.0,CADF,0.0,0.0
549,8.4,0.0,0.0,12.0,1.5,FaAF,0.0,0.0
550,0.0,0.0,0.0,23.900000000000002,0.0,F,0.0,0.0
551,7.4,0.0,4.1,10.4,0.0,ADF,0.0,0.0
552,0.5,0.5,6.3,38.6,2.2,FaCADF,0.0,0.0
553,3.8,0.0,7.0,11.1,0.0,ADF,0.0,0.0
554,6.0,0.0,2.8000000000000003,14.1,0.0,ADF,0.0,0.0
555,0.0,11.3,0.0,11.6,0.3,FaCFFd,0.4,0.0
556,0.0,5.2,5.3,9.4,0.0,CDFFd,2.0,0.0
557,7.7,0.0,4.3,28.7,1.3,FaADF,0.0,0.0
558,0.30000000000000004,1.2,0.1,22.3,0.0,CADF,0.0,0.0
559,3.5,0.0,3.2,15.2,0.0,ADF,0.0,0.0
560,0.0,0.7,0.0,23.2,0.0,CF,0.0,0.0
561,0.0,1.4000000000000001,3.1,17.3,0.0,CDFFd,0.1,0.0
562,0.0,6.8,6.6000000000000005,3.8,6.7,FaCDF,0.0,0.0
563,4.4,0.0,6.3,11.2,0.0,ADF,0.0,0.0
564,1.5,1.2,3.1,12.1,0.0,CADF,0.0,0.0
565,0.0,0.9,3.5,13.3,0.0,CDFFd,6.2,0.0
566,5.6000000000000005,6.4,0.7,25.5,6.8,FaCADFSFd,1.3,1.8
567,0.1,6.1,0.8,6.9,0.0,CADFFd,2.0,0.0
568,1.0,2.2,2.8,14.6,2.2,FaCADF,0.0,0.0
569,3.1,1.2,5.0,8.0,3.1,FaCADFFd,1.5,0.0
570,1.5,0.0,0.7,20.7,0.0,ADF,0.0,0.0
571,0.1,0.0,0.1,21.7,0.0,ADF,0.0,0.0
572,0.3,1.6,5.9,7.8,0.0,CADFFd,8.3,0.0
573,6.9,0.0,3.6,10.1,1.3,FaADF,0.0,0.0
574,2.3,0.0,2.1,13.2,2.3,FaADF,0.0,0.0
575,5.7,0.0,0.2,16.0,0.0,ADF,0.0,0.0
576,3.8,6.5,1.6,9.2,0.0,CADFFd,0.8,0.0
577,1.3,6.8,4.4,8.9,1.3,FaCADFFd,1.2,0.0
578,0.6,0.0,0.2,22.1,0.0,ADF,0.0,0.0
579,0.0,3.2,0.0,18.7,0.0,CF,0.0,0.0
580,0.2,1.5,0.0,22.2,0.0,CAF,0.0,0.0
581,1.3,9.3,11.0,20.3,5.5,FaCADFFd,0.6000000000000001,0.0
582,3.5,0.0,2.5,11.9,0.0,ADF,0.0,0.0
583,1.7,12.8,1.2,15.7,0.4,FaCADFFd,2.2,0.0
584,0.0,8.6,0.3,8.7,0.3,FaCDF,0.0,0.0
585,0.0,23.9,12.0,11.6,0.0,CDFFd,0.5,0.0
586,0.0,0.4,0.0,37.4,6.1000000000000005,FaCFS,0.0,4.1
587,0.7,2.4,0.6,18.2,0.0,CADF,0.0,0.0
588,3.5,6.8,0.9,6.6,0.0,CADFFd,2.1,0.0
589,2.7,12.7,2.9,4.8,0.1,FaCADFFd,0.7,0.0
590,1.5,2.2,3.3,6.8,0.0,CADFFd,6.1000000000000005,0.0
591,3.7,0.0,0.4,17.8,0.0,ADF,0.0,0.0
592,0.0,0.0,0.7,23.2,0.0,DF,0.0,0.0
593,0.2,0.0,0.0,21.7,0.0,AF,0.0,0.0
594,0.0,1.0,5.5,17.4,0.0,CDF,0.0,0.0
595,7.1,0.0,5.1,9.7,0.0,ADF,0.0,0.0
596,5.3,1.1,1.6,14.9,0.0,CADF,0.0,0.0
597,0.3,0.0,0.7,20.9,0.0,ADF,0.0,0.0
598,0.0,0.8,5.9,14.4,0.0,CDFFd,5.0,0.0
599,0.0,28.4,0.2,24.9,11.9,FaCDFSFd,5.8,2.1
600,5.5,7.5,0.6000000000000001,4.9,0.0,CADFFd,3.4,0.0
601,3.9,10.6,0.0,4.4,0.0,CAFFd,4.0,0.0
602,0.0,1.8,5.7,8.6,0.0,CDFFd,3.8,0.0
603,0.6,0.0,0.5,20.8,0.0,ADF,0.0,0.0
604,0.0,0.4,0.0,23.5,0.0,CF,0.0,0.0
605,0.1,0.0,3.8,18.0,0.0,ADF,0.0,0.0
606,4.1,1.5,3.7,7.0,5.2,FaCADFFd,0.4,0.0
607,3.2,0.0,2.9,16.8,0.0,ADF,0.0,0.0
608,4.9,13.2,4.0,18.2,1.9000000000000001,FaCADFFd,3.9,0.0
609,1.5,1.5,6.0,5.5,0.3,FaCADFFd,3.1,0.0
610,0.2,4.5,5.6,5.0,3.6,FaCADFFd,1.0,0.0
611,1.9,0.0,2.5,18.4,0.0,ADF,0.0,0.0
612,0.0,6.5,6.2,2.2,6.6,FaCDFS,0.0,0.4
613,0.0,1.6,0.0,58.0,9.1,FaCFS,0.0,5.4
614,4.6,0.0,1.0,16.3,0.0,ADF,0.0,0.0
615,2.1,1.3,0.1,19.7,0.7,FaCADF,0.0,0.0
616,0.6000000000000001,0.0,0.2,21.1,0.0,ADF,0.0,0.0
617,0.0,8.1,6.0,19.9,4.8,FaCDFFd,3.3,0.0
618,2.2,0.0,0.7,15.3,1.7,FaADF,0.0,0.0
619,3.9,0.0,0.3,17.7,0.0,ADF,0.0,0.0
620,0.9,0.0,1.0,22.0,0.0,ADF,0.0,0.0
621,1.1,0.0,0.5,20.3,0.0,ADF,0.0,0.0
622,0.0,0.0,4.5,19.4,0.0,DF,0.0,0.0
623,3.8000000000000003,0.0,0.0,18.1,0.0,AF,0.0,0.0
624,6.0,0.0,4.8,33.9,1.3,FaADF,0.0,0.0
625,0.0,5.1,5.0,15.700000000000001,0.0,CDFSFd,6.1,0.1
626,0.0,0.7,0.0,15.600000000000001,7.3,FaCFS,0.0,0.30000000000000004
627,0.0,0.0,0.1,21.8,0.0,DF,0.0,0.0
628,5.3,6.6,3.4,4.7,0.3,FaCADFFd,1.6,0.0
629,0.7,0.0,6.0,15.2,0.0,ADF,0.0,0.0
630,3.5,0.0,1.8,16.6,0.0,ADF,0.0,0.0
631,0.0,0.0,0.0,21.900000000000002,0.0,F,0.0,0.0
632,0.0,0.0,0.4,22.5,0.0,DF,0.0,0.0
633,1.1,0.0,10.5,10.1,0.2,FaADF,0.0,0.0
634,1.4,5.0,2.7,9.5,5.3,FaCADF,0.0,0.0
635,2.7,0.0,0.0,17.2,0.0,AF,0.0,0.0
636,6.7,0.0,11.2,38.4,0.0,ADF,0.0,0.0
637,0.0,32.1,6.3,40.4,1.9,FaCDFSFd,4.1,7.7
638,0.0,3.2,8.3,3.4,1.0,FaCDF,0.0,0.0
639,0.8,1.4,3.7,9.8,4.2,FaCADFFd,2.0,0.0
640,0.0,1.5,3.8000000000000003,6.4,0.0,CDFFd,4.2,0.0
641,0.2,3.8,6.7,7.1,0.0,CADFSFd,5.5,0.6
642,3.4000000000000004,0.0,1.2,19.3,0.0,ADF,0.0,0.0
643,0.5,0.0,0.5,20.9,0.0,ADF,0.0,0.0
644,0.0,0.7,0.0,23.2,0.0,CF,0.0,0.0
645,0.0,2.8,5.6,7.2,3.6,FaCDFFd,2.7,0.0
646,7.4,0.0,3.5,13.0,0.0,ADF,0.0,0.0
647,2.4,0.0,6.4,11.1,0.0,ADF,0.0,0.0
648,0.1,4.5,0.0,20.5,13.200000000000001,FaCAFFd,1.7,0.0
649,0.0,0.0,0.0,26.0,0.0,F,0.0,0.0
650,0.0,1.4,6.6,9.2,0.0,CDFSFd,5.8,0.9
651,2.6,0.9,3.3,14.8,0.3,FaCADF,0.0,0.0
652,1.6,6.9,2.7,6.4,0.0,CADFFd,0.3,0.0
653,4.3,13.9,10.3,13.4,1.0,FaCADFFd,5.2,0.0
654,8.4,0.2,0.0,14.299999999999999,1.0,FaCAF,0.0,0.0
655,2.1,0.4,1.2,17.599999999999998,0.6000000000000001,FaCADF,0.0,0.0
656,2.1,0.0,0.8,21.0,0.0,ADF,0.0,0.0
657,2.1,0.0,1.5,18.3,0.0,ADF,0.0,0.0
658,2.6,1.1,7.6,11.7,0.9,FaCADF,0.0,0.0
659,2.5,0.0,1.5,11.9,0.0,ADF,0.0,0.0
660,5.5,113.5,3.6,14.0,2.7,FaCADFS,0.0,9.1
661,0.0,5.7,0.4,10.3,0.0,CDFFd,1.5,0.0
662,3.0,4.4,1.3,12.8,0.4,FaCADF,0.0,0.0
663,0.0,4.1,6.7,8.1,3.3,FaCDFFd,1.7,0.0
664,1.4,0.0,3.7,16.0,0.0,ADFFd,2.8,0.0
665,0.2,19.2,1.1,10.3,9.0,FaCADFSFd,4.6,1.7
666,7.6000000000000005,0.0,1.0,13.3,0.0,ADF,0.0,0.0
667,0.2,0.0,4.6,19.1,0.0,ADF,0.0,0.0
668,0.0,15.5,7.1000000000000005,11.1,10.1,FaCDFSFd,0.2,2.1
669,2.5,3.6999999999999997,6.2,5.7,2.4,FaCADFFd,2.4,0.0
670,0.2,7.3,0.0,6.0,8.4,FaCAF,0.0,0.0
671,0.0,10.8,0.8,11.0,1.3,FaCDF,0.0,0.0
672,3.3000000000000003,2.0,6.9,30.8,0.0,CADF,0.0,0.0
673,1.6,6.0,0.5,8.2,0.0,CADFFd,1.5999999999999999,0.0
674,0.0,1.0,0.30000000000000004,10.9,0.0,CDFFd,3.7,0.0
675,2.2,1.8,3.7,11.3,2.5,FaCADFFd,2.4,0.0
676,1.1,0.0,1.4,19.4,0.0,ADF,0.0,0.0
677,0.1,1.2000000000000002,8.3,12.3,0.0,CADF,0.0,0.0
678,0.0,5.7,5.1000000000000005,7.3,2.8,FaCDFFd,1.0,0.0
679,6.1,21.5,4.2,24.6,7.3,FaCADFSFd,1.7,0.7
680,0.6,10.7,0.0,11.6,0.0,CAF,0.0,0.0
681,4.9,8.9,2.4,24.0,0.0,CADFFd,3.8,0.0
682,1.6,6.1,0.1,11.0,0.0,CADFFd,3.1,0.0
683,4.4,8.6,1.8,4.1,3.7,FaCADFS,0.0,0.3
684,5.3,0.4,1.9,13.2,1.1,FaCADF,0.0,0.0
685,4.2,0.0,3.8000000000000003,40.0,0.0,ADF,0.0,0.0
686,1.2,1.1,3.5,17.4,0.7,FaCADF,0.0,0.0
687,4.3,0.0,4.1,13.5,0.0,ADF,0.0,0.0
688,4.2,18.3,2.0,20.8,0.6,FaCADFFd,0.2,0.0
689,6.8,19.6,0.6,16.8,3.1,FaCADF,0.0,0.0
690,0.0,3.2,2.7,6.6,0.0,CDFSFd,8.9,0.5
691,0.0,0.2,0.0,15.799999999999999,4.7,FaCFS,0.0,1.2
692,3.2,0.0,2.6,17.1,0.0,ADF,0.0,0.0
693,1.2,6.9,0.0,8.8,0.3,FaCAFFd,0.7000000000000001,0.0
694,0.1,6.5,1.0,11.7,0.0,CADFFd,2.6,0.0
695,2.2,0.0,2.5,11.6,0.0,ADFFd,5.6000000000000005,0.0
696,2.3000000000000003,0.5,0.4,12.0,6.7,FaCADF,0.0,0.0
697,5.1,0.0,1.9,16.9,0.0,ADF,0.0,0.0
698,3.3000000000000003,0.0,1.0,17.6,0.0,ADF,0.0,0.0
699,0.8999999999999999,0.0,1.9000000000000001,19.1,0.0,ADF,0.0,0.0
700,0.0,1.8,4.7,8.4,0.0,CDFFd,8.0,0.0
701,0.7,1.7000000000000002,2.3,10.1,7.0,FaCADFS,0.0,0.1
702,5.3,2.7,1.7000000000000002,8.3,3.1,FaCADFFd,2.8,0.0
703,0.4,6.1,2.4,7.0,0.0,CADF,0.0,0.0
704,1.4,9.5,0.30000000000000004,10.2,0.0,CADFFd,0.5,0.0
705,0.1,6.9,3.4,8.2,0.0,CADFFd,5.3,0.0
706,0.7,17.5,1.0,17.0,6.2,FaCADFSFd,3.4,0.3
707,2.9,5.6,0.0,12.7,0.0,CAFFd,0.7,0.0
708,2.7,7.9,3.8,7.4,2.0,FaCADF,0.0,0.0
709,6.2,5.0,4.4,4.3,2.4,FaCADFS,0.0,1.6
710,9.7,0.0,1.8,10.4,0.0,ADF,0.0,0.0
711,1.4,0.0,0.8,19.7,0.0,ADF,0.0,0.0
712,2.9,0.0,6.1,14.9,0.0,ADF,0.0,0.0
713,0.0,1.5,0.8,19.6,0.0,CDF,0.0,0.0
714,4.5,1.2,8.4,8.3,0.2,FaCADFFd,1.2999999999999998,0.0
715,1.6,35.5,1.2,23.3,9.7,FaCADFSFd,0.4,2.0
716,0.1,1.5,0.4,19.7,0.0,CADFFd,0.2,0.0
717,2.2,11.5,2.7,7.3,0.0,CADFFd,0.2,0.0
718,0.8,0.0,2.7,10.3,0.0,ADFFd,4.1,0.0
719,3.5999999999999996,0.9,0.0,8.6,5.4,FaCAFFd,3.4000000000000004,0.0
720,1.2,8.3,0.0,11.0,0.7,FaCAFFd,2.7,0.0
721,1.8,1.5,0.4,18.2,0.0,CADF,0.0,0.0
722,0.0,0.9,2.4,18.6,0.0,CDF,0.0,0.0
723,0.0,6.5,5.4,10.2,0.8,FaCDFSFd,0.5,0.5
724,9.6,0.0,7.0,15.5,0.0,ADF,0.0,0.0
725,0.0,0.0,0.0,21.9,0.0,F,0.0,0.0
726,0.0,7.3,0.0,7.5,0.1,FaCF,0.0,0.0
727,0.0,2.0,0.9,9.4,0.0,CDFSFd,10.8,0.8
728,0.0,3.0,0.4,33.8,7.6,FaCDFS,0.0,3.3
729,0.0,8.7,0.0,10.3,0.0,CFFd,2.9000000000000004,0.0
730,1.5,5.2,0.5,8.700000000000001,0.0,CADF,0.0,0.0
731,0.8,7.4,0.3,12.9,0.0,CADFFd,0.5,0.0
732,0.2,2.5,6.2,1.9,0.0,CADFSFd,3.4000000000000004,1.7
733,0.0,0.0,0.0,22.2,0.7,FaF,0.0,0.0
734,1.9,0.0,3.6,16.4,0.0,ADF,0.0,0.0
735,0.0,44.4,0.0,31.8,13.0,FaCFFd,1.2999999999999998,0.0
736,10.0,21.5,11.7,18.8,3.7,FaCADFSFd,5.2,1.4
737,0.0,2.9,6.4,3.8,0.0,CDFFd,2.8,0.0
738,9.5,0.0,0.0,12.5,1.9000000000000001,FaAF,0.0,0.0
739,0.6000000000000001,3.0,0.3,17.0,1.0,FaCADF,0.0,0.0
740,0.1,0.0,0.4,21.4,0.0,ADF,0.0,0.0
741,1.7,0.0,1.5,19.7,0.0,ADF,0.0,0.0
742,2.0,0.0,5.3,14.6,0.0,ADF,0.0,0.0
743,6.1,0.0,0.5,15.299999999999999,0.0,ADF,0.0,0.0
744,3.6,0.0,0.6,17.7,0.0,ADF,0.0,0.0
745,0.0,1.0,0.2,16.7,0.0,CDF,0.0,0.0
746,0.0,22.3,11.9,13.5,0.0,CDFS,0.0,0.4
747,1.6,1.2999999999999998,0.7,14.5,5.8,FaCADF,0.0,0.0
748,1.1,0.0,2.5,14.3,0.0,ADF,0.0,0.0
749,9.1,3.4000000000000004,4.9,18.7,0.0,CADF,0.0,0.0
750,0.0,4.1,4.5,9.200000000000001,0.0,CDFSFd,3.6,0.5
751,0.1,7.3,0.0,8.2,7.8,FaCAFS,0.0,0.5
752,0.0,0.0,0.5,21.4,0.0,DF,0.0,0.0
753,0.1,0.0,0.30000000000000004,23.5,0.0,ADF,0.0,0.0
754,0.0,0.0,0.5,21.4,0.0,DF,0.0,0.0
755,0.0,3.5999999999999996,7.2,8.9,0.0,CDFFd,2.2,0.0
