case_id,A,D,F,Fa,regime_comb,C,Fd,S
366,6.6,6.0,2.3,0.0,ADF,0.0,0.0,0.0
367,6.3,5.8,1.6,5.6,FaCADFFd,1.4,2.2,0.0
368,2.7,6.6,1.4,4.7,FaCADF,2.5,0.0,0.0
369,8.4,0.0,6.8,4.3,FaCAF,2.4000000000000004,0.0,0.0
370,0.0,0.0,8.2,10.8,FaCFS,2.5,0.0,0.4
371,2.7,0.0,9.3,6.3,FaCAF,3.6,0.0,0.0
372,2.7,0.0,11.200000000000001,5.699999999999999,FaCAF,2.3,0.0,0.0
373,6.1,0.0,7.3999999999999995,6.6,FaCAF,1.8,0.0,0.0
374,7.7,0.0,7.2,7.0,FaAF,0.0,0.0,0.0
375,11.8,0.0,3.4000000000000004,0.7,FaAF,0.0,0.0,0.0
376,1.7000000000000002,0.2,13.3,0.0,CADF,3.6,0.0,0.0
377,0.8999999999999999,0.0,17.1,0.0,CAF,0.4,0.0,0.0
378,0.0,0.2,12.5,0.0,CDF,5.2,0.0,0.0
379,3.0,3.4000000000000004,11.5,0.0,ADF,0.0,0.0,0.0
380,0.5,0.4,21.0,0.0,ADF,0.0,0.0,0.0
381,0.0,3.3,6.9,0.0,CDFSFd,5.4,6.0,1.3
382,0.0,2.6,7.500000000000001,0.0,CDFSFd,1.2,9.1,1.5
383,0.0,2.0,7.0,0.0,CDFSFd,1.3,6.4,1.2
384,4.1,2.3,6.3,0.0,CADFFd,1.4000000000000001,1.7999999999999998,0.0
385,3.3,2.6,16.0,0.0,ADF,0.0,0.0,0.0
386,2.5,7.8,2.1,5.0,FaCADFFd,0.2,2.3000000000000003,0.0
387,3.5,6.1,4.5,1.5,FaCADFFd,0.1,0.2,0.0
388,3.3,0.6,6.6,5.4,FaCADF,2.0,0.0,0.0
389,6.6,1.2,2.2,5.7,FaCADFS,1.4,0.0,0.8
390,5.5,0.1,6.7,7.6000000000000005,FaADF,0.0,0.0,0.0
391,3.8000000000000003,0.0,8.4,6.1,FaCAFS,3.6,0.0,2.0
392,0.0,0.0,9.9,5.6000000000000005,FaCF,1.3,0.0,0.0
393,4.6,0.0,4.1,3.3,FaCAFS,8.2,0.0,0.6
394,2.9,1.6,7.6,6.2,FaCADF,4.5,0.0,0.0
395,1.4000000000000001,5.3,2.7,5.5,FaCADFS,3.7,0.0,1.3
396,6.7,6.9,4.0,0.3,FaADF,0.0,0.0,0.0
397,8.0,0.6000000000000001,1.9,0.8,FaCADF,4.6,0.0,0.0
398,0.2,0.0,8.0,0.9,FaCAFFd,8.0,0.8,0.0
399,6.699999999999999,3.5,3.5,2.8000000000000003,FaCADFSFd,3.3,4.0,0.1
400,5.0,3.5,0.0,3.3000000000000003,FaCADSFd,7.6,4.1,0.4
401,0.0,8.9,0.30000000000000004,5.6000000000000005,FaCDFFd,6.7,0.4,0.0
402,6.4,6.7,5.8,1.0,FaADF,0.0,0.0,0.0
403,4.4,0.2,15.3,0.0,ADF,0.0,0.0,0.0
404,5.7,1.9,0.1,3.1,FaCADFFd,3.6,4.4,0.0
405,2.6,0.6,11.7,0.0,ADF,0.0,0.0,0.0
406,5.5,0.0,9.3,8.3,FaCAFS,0.6,0.0,0.2
407,0.30000000000000004,0.0,4.4,3.3,FaCAF,7.9,0.0,0.0
408,0.0,1.2000000000000002,7.199999999999999,8.6,FaCDFS,2.1,0.0,0.8
409,0.0,0.0,9.4,7.2,FaCFS,4.5,0.0,0.8
410,6.6,0.0,6.3,3.5,FaCAFS,5.1000000000000005,0.0,0.4
411,0.0,0.0,21.7,0.0,CF,1.2,0.0,0.0
412,0.0,0.0,15.2,0.0,CF,0.7,0.0,0.0
413,1.3,5.2,3.2,2.7,FaCADFFd,3.5999999999999996,1.9,0.0
414,0.0,6.5,1.4000000000000001,0.0,CDFSFd,6.2,1.0999999999999999,0.7
415,0.30000000000000004,3.6,8.2,5.0,FaCADF,2.8,0.0,0.0
416,0.3,6.4,4.4,3.4,FaCADFSFd,0.8,1.9,2.7
417,0.0,3.3,8.799999999999999,9.1,FaCDFS,0.2,0.0,0.5
418,0.0,6.6,0.2,7.1,FaCDFFd,1.4,0.6,0.0
419,5.3,0.9,17.6,0.0,ADF,0.0,0.0,0.0
420,1.4,0.0,20.5,0.0,AF,0.0,0.0,0.0
421,0.4,0.0,19.5,0.0,AF,0.0,0.0,0.0
422,0.2,5.7,7.2,0.0,CADFFd,0.4,6.3999999999999995,0.0
423,0.0,9.4,2.4,0.0,DFFd,0.0,4.1,0.0
424,5.5,0.1,9.1,5.8,FaCADFFd,1.1,0.30000000000000004,0.0
425,6.6,0.9,8.4,5.5,FaCADF,0.5,0.0,0.0
426,3.8,0.5,9.5,6.3,FaCADFFd,1.5,0.3,0.0
427,11.4,0.2,1.5,1.3,FaCADFFd,7.199999999999999,0.30000000000000004,0.0
428,4.0,0.2,9.9,5.4,FaCADF,2.4,0.0,0.0
429,0.7,2.6,5.2,1.7000000000000002,FaCADFFd,5.1000000000000005,0.4,0.0
430,0.0,0.0,8.4,0.0,CF,7.5,0.0,0.0
431,0.4,0.4,9.4,0.0,CADFFd,7.4,0.30000000000000004,0.0
432,5.6,5.6000000000000005,6.4,0.0,ADF,0.0,0.0,0.0
433,5.9,6.4,9.6,0.0,ADF,0.0,0.0,0.0
434,2.2,0.0,5.5,5.2,FaCAF,3.0,0.0,0.0
435,2.5,10.2,2.1,0.0,CADF,1.1,0.0,0.0
436,0.1,6.300000000000001,6.8,0.0,ADFSFd,0.0,7.0,1.6
437,1.3,2.6,9.6,2.4,FaADF,0.0,0.0,0.0
438,0.0,0.2,9.6,4.5,FaCDFS,5.8,0.0,1.8
439,0.0,6.9,2.9,6.1,FaCDFS,5.7,0.0,2.3000000000000003
440,0.0,1.4,16.5,0.0,DF,0.0,0.0,0.0
441,0.0,1.9,5.0,0.0,CDFFd,3.4,5.6,0.0
442,12.1,0.0,2.8,0.0,AF,0.0,0.0,0.0
443,9.5,0.0,1.6,7.0,FaCAF,2.8,0.0,0.0
444,5.8999999999999995,0.0,10.0,6.7,FaCAF,0.3,0.0,0.0
445,3.9000000000000004,1.1,7.5,9.5,FaCADF,0.9,0.0,0.0
446,8.3,0.0,3.3000000000000003,3.8,FaCAF,0.5,0.0,0.0
447,1.0,3.3000000000000003,4.7,0.0,CADFFd,4.1,2.8,0.0
448,3.7,3.8,8.3,0.0,ADF,0.0,0.0,0.0
449,1.7,1.0,21.2,0.0,ADF,0.0,0.0,0.0
450,3.7,5.9,12.3,0.0,ADF,0.0,0.0,0.0
451,0.5,0.0,19.4,0.0,AF,0.0,0.0,0.0
452,0.0,9.5,3.6,0.0,CDFSFd,2.0,5.4,1.4
453,2.6,0.0,7.8,4.0,FaCAFS,6.3,0.0,1.2
454,0.1,0.0,11.9,7.2,FaCAF,2.7,0.0,0.0
455,3.6,0.6,3.9,5.4,FaCADFS,1.7,0.0,1.7
456,3.0,0.1,5.8,0.8,FaCADF,6.2,0.0,0.0
457,5.9,1.1,10.9,0.0,ADF,0.0,0.0,0.0
458,3.0,0.0,8.7,0.0,CAFFd,6.0,0.2,0.0
459,9.4,0.1,14.4,0.0,ADF,0.0,0.0,0.0
460,9.2,0.0,14.7,0.0,AF,0.0,0.0,0.0
461,2.2,4.2,15.5,0.0,ADF,0.0,0.0,0.0
462,9.0,6.3,6.6,0.0,ADF,0.0,0.0,0.0
463,3.5,5.9,11.7,0.0,CADF,0.8,0.0,0.0
464,1.5,4.5,1.7999999999999998,3.6,FaCADFFd,3.6,4.9,0.0
465,2.6,3.5,3.2,0.3,FaCADFFd,5.6,6.7,0.0
466,0.7,2.3,17.8,4.5,FaCADFS,11.8,0.0,0.9
467,3.8,1.3,7.5,1.6,FaCADFFd,2.1,3.6,0.0
468,7.9,0.0,8.9,0.0,AF,0.0,0.0,0.0
469,0.7,0.6,7.7,0.0,CADF,10.9,0.0,0.0
470,1.8,4.2,7.7,3.6,FaCADFFd,1.4000000000000001,1.2,0.0
471,0.0,5.1,4.7,3.6,FaCDFFd,1.5,3.0,0.0
472,0.0,3.7,2.8,2.3,FaCDFFd,5.1,2.0,0.0
473,0.0,5.7,6.8,0.8,FaCDFFd,4.2,0.4,0.0
474,0.0,0.30000000000000004,10.0,6.2,FaCDFSFd,3.3,1.4,0.7
475,1.2,0.0,12.4,0.8,FaCAF,9.5,0.0,0.0
476,0.5,0.8,14.6,0.0,ADF,0.0,0.0,0.0
477,1.0,0.1,14.8,0.0,ADF,0.0,0.0,0.0
478,0.0,5.0,10.9,0.0,DF,0.0,0.0,0.0
479,5.6,2.0,2.4,5.2,FaCADFSFd,3.7,2.1,0.9
480,4.0,7.2,1.3,4.8,FaCADFS,0.30000000000000004,0.0,0.3
481,1.5,1.1,17.3,0.0,ADF,0.0,0.0,0.0
482,1.7,5.7,2.9,2.0,FaCADFSFd,2.7,3.9,1.0
483,2.3,3.9,7.3,4.9,FaCADFFd,3.8000000000000003,1.7000000000000002,0.0
484,1.7,3.2,12.0,0.0,CADFFd,1.0,4.0,0.0
485,0.8,4.7,9.6,3.5,FaCADFS,2.2,0.0,1.1
486,0.6,4.4,8.1,2.3,FaCADFFd,4.5,2.0,0.0
487,1.5,0.8,8.8,3.4,FaCADFS,4.4,0.0,1.0
488,2.1,3.8000000000000003,8.3,4.0,FaCADFFd,3.8,1.9000000000000001,0.0
489,0.1,0.1,14.4,4.3,FaCADFS,4.7,0.0,0.3
490,12.5,0.0,3.6,1.7999999999999998,FaAF,0.0,0.0,0.0
491,8.0,0.4,5.6,5.9,FaADF,0.0,0.0,0.0
492,10.0,0.5,5.4,0.0,ADF,0.0,0.0,0.0
493,10.2,0.3,6.7,0.0,CADF,0.7,0.0,0.0
494,0.0,5.8,11.9,0.0,CDFFd,2.0,0.2,0.0
495,0.0,4.0,8.2,0.5,FaCDFFd,8.6,2.6,0.0
496,0.0,7.4,16.5,0.0,DF,0.0,0.0,0.0
497,2.2,5.4,7.3999999999999995,0.9000000000000001,FaADF,0.0,0.0,0.0
498,0.8999999999999999,0.9,8.1,3.8,FaCADF,2.2,0.0,0.0
499,8.3,2.5,11.1,0.0,ADF,0.0,0.0,0.0
500,11.0,0.1,10.3,0.5,FaADF,0.0,0.0,0.0
501,9.9,0.3,10.5,1.2,FaADF,0.0,0.0,0.0
502,7.6,0.0,13.2,1.1,FaAF,0.0,0.0,0.0
503,7.3,1.0,10.3,0.2,FaADF,0.0,0.0,0.0
504,0.9,0.0,14.8,0.0,CAF,0.2,0.0,0.0
505,5.0,2.2,10.7,0.0,ADF,0.0,0.0,0.0
506,1.8,2.6,13.5,0.0,ADF,0.0,0.0,0.0
507,0.0,4.3,17.6,0.0,DF,0.0,0.0,0.0
508,2.3000000000000003,8.6,9.2,0.7999999999999999,FaCADFFd,0.5,0.30000000000000004,0.0
509,5.4,3.5,12.4,0.0,ADFS,0.0,0.0,0.6
510,0.0,7.1000000000000005,4.2,3.2,FaCDF,9.4,0.0,0.0
511,3.1,8.4,10.0,1.2,FaCADFS,0.6,0.0,0.6
512,0.8,7.5,2.8,2.5,FaCADFSFd,3.2,2.2,0.8999999999999999
513,2.1,3.4000000000000004,10.4,0.0,ADF,0.0,0.0,0.0
514,0.1,3.9,14.4,0.0,CADFFd,1.4,4.1,0.0
515,0.0,3.0,6.699999999999999,0.0,CDFSFd,6.1,3.5,0.6000000000000001
516,0.0,0.1,9.2,4.4,FaCDFFd,2.0,0.2,0.0
517,0.0,0.0,8.5,5.3,FaCFSFd,4.0,1.1,1.0
518,0.8,0.6000000000000001,7.6,4.1,FaCADFS,5.699999999999999,0.0,1.1
519,0.7,1.6,9.7,5.4,FaCADFSFd,3.0,3.1,0.4
520,1.0,0.0,13.8,0.0,CAF,1.1,0.0,0.0
521,0.0,3.3000000000000003,6.6,0.0,CDFFd,7.8,0.2,0.0
522,9.2,2.2,9.3,0.0,CADF,1.2,0.0,0.0
523,2.9,1.7000000000000002,7.3,0.0,CADFFd,2.9,3.1,0.0
524,2.8,3.0,10.1,0.0,ADF,0.0,0.0,0.0
525,0.2,0.2,17.5,0.0,ADF,0.0,0.0,0.0
526,1.5999999999999999,1.1,19.3,0.0,CADF,1.9,0.0,0.0
527,2.6,1.1,10.4,0.6000000000000001,FaCADFSFd,5.8,1.9,1.5
528,2.8000000000000003,4.5,14.600000000000001,0.0,ADF,0.0,0.0,0.0
529,0.7000000000000001,8.1,1.1,0.0,CADFSFd,10.6,1.5,0.8
530,0.4,3.7,10.2,0.0,CADFSFd,3.0,4.3,1.2
531,1.6,6.8999999999999995,1.8,2.4,FaCADFS,9.5,0.0,0.6
532,0.0,8.6,1.5,3.2,FaCDFFd,9.4,0.1,0.0
533,0.0,10.8,0.8999999999999999,1.6,FaCDF,6.6,0.0,0.0
534,0.0,9.5,0.4,1.1,FaCDFFd,5.9,1.0,0.0
535,4.2,0.0,5.5,4.8,FaCAF,7.4,0.0,0.0
536,10.0,0.0,11.9,0.0,AF,0.0,0.0,0.0
537,0.7,0.5,12.9,1.3,FaCADFFd,6.8,1.7,0.0
538,6.4,6.5,11.0,0.0,ADF,0.0,0.0,0.0
539,0.0,0.4,13.3,0.0,CDF,2.2,0.0,0.0
540,0.0,0.0,9.1,0.2,FaCFFd,9.9,1.2,0.0
541,0.5,1.7000000000000002,8.5,0.0,CADFFd,7.6,3.6,0.0
542,2.1,2.9,16.9,0.0,ADF,0.0,0.0,0.0
543,1.6,5.2,8.8,0.0,CADF,0.3,0.0,0.0
544,0.0,9.6,0.0,5.800000000000001,FaCDS,5.3,0.0,1.2
545,0.2,9.4,1.6,4.1,FaCADF,6.6,0.0,0.0
546,0.1,8.4,4.800000000000001,1.9,FaCADF,6.7,0.0,0.0
547,5.2,8.0,5.5,1.4,FaCADF,1.8,0.0,0.0
548,0.0,5.9,9.3,1.3,FaCDF,1.4,0.0,0.0
549,3.0,2.7,6.0,4.7,FaCADFFd,2.6,0.9,0.0
550,3.1,1.4,10.0,2.8,FaCADFFd,3.6999999999999997,0.9,0.0
551,0.0,0.0,6.6,6.1000000000000005,FaCF,3.1999999999999997,0.0,0.0
552,3.5,0.0,6.4,6.2,FaCAFS,4.3,0.0,0.4
553,0.2,0.0,9.7,9.7,FaCAFS,1.3,0.0,1.9
554,4.4,0.0,6.1,4.5,FaCAFSFd,7.1,0.30000000000000004,0.4
555,4.2,0.0,9.9,6.6000000000000005,FaCAFS,1.6,0.0,0.5
556,2.8,0.9,11.3,5.9,FaCADF,1.9000000000000001,0.0,0.0
557,3.3,0.9,7.8,7.5,FaCADFSFd,1.4,0.4,1.5
558,4.4,0.0,9.7,4.8,FaCAF,3.9,0.0,0.0
559,0.3,0.0,12.5,8.1,FaCAF,1.9,0.0,0.0
560,3.6,2.3,10.0,0.0,ADF,0.0,0.0,0.0
561,4.6,0.7,10.6,0.0,ADF,0.0,0.0,0.0
562,2.6,0.6000000000000001,18.7,0.0,ADF,0.0,0.0,0.0
563,1.1,1.3,13.5,0.0,ADF,0.0,0.0,0.0
564,0.5,1.1,14.3,0.0,ADF,0.0,0.0,0.0
565,0.4,1.5,16.4,0.9,FaCADF,0.7,0.0,0.0
566,1.1,2.0,6.7,0.2,FaCADF,5.9,0.0,0.0
567,2.4000000000000004,0.6,14.9,0.0,ADF,0.0,0.0,0.0
568,2.3,1.7,12.3,0.7,FaCADF,0.9,0.0,0.0
569,1.0,1.1,11.5,0.0,CADF,2.3,0.0,0.0
570,0.0,12.3,4.7,0.0,DFFd,0.0,0.9,0.0
571,3.0,0.0,7.7,6.1,FaAF,0.0,0.0,0.0
572,0.5,2.3,7.1,9.5,FaCADFS,3.0,0.0,0.4
573,6.5,0.30000000000000004,10.0,1.1,FaADF,0.0,0.0,0.0
574,4.2,0.8999999999999999,7.4,3.5,FaCADF,3.9,0.0,0.0
575,1.6,0.5,21.8,0.0,ADF,0.0,0.0,0.0
576,5.8,1.3,13.0,1.5,FaCADF,0.3,0.0,0.0
577,3.7,0.1,13.0,1.1,FaADF,0.0,0.0,0.0
578,0.7,0.0,6.4,0.9,FaCAFFd,7.8,0.1,0.0
579,0.8999999999999999,0.0,16.7,0.0,CAF,0.3,0.0,0.0
580,0.5,0.6000000000000001,20.8,0.0,ADF,0.0,0.0,0.0
581,4.4,2.1999999999999997,6.8,4.2,FaCADFFd,3.3,3.0,0.0
582,9.5,0.0,7.8,0.0,CAF,1.4,0.0,0.0
583,3.7,2.4,4.800000000000001,0.9,FaCADF,4.1000000000000005,0.0,0.0
584,2.5,0.0,15.4,0.0,AF,0.0,0.0,0.0
585,0.8,1.4000000000000001,6.7,3.5999999999999996,FaCADF,3.4,0.0,0.0
586,0.8,1.5,13.9,0.0,CADF,1.7000000000000002,0.0,0.0
587,0.30000000000000004,0.30000000000000004,17.3,0.0,ADF,0.0,0.0,0.0
588,3.9,0.6000000000000001,6.1,1.2000000000000002,FaCADF,4.1,0.0,0.0
589,5.7,2.1,3.5,1.1,FaCADF,5.5,0.0,0.0
590,5.2,0.0,5.8,5.3,FaCAF,1.6,0.0,0.0
591,0.0,0.1,11.9,0.0,CDF,7.9,0.0,0.0
592,0.0,2.8000000000000003,5.5,2.3,FaCDF,4.3,0.0,0.0
593,0.2,0.4,19.8,0.0,ADF,0.0,0.0,0.0
594,0.6,0.1,19.2,0.0,ADF,0.0,0.0,0.0
595,2.4,0.30000000000000004,7.7,2.9,FaCADFFd,1.9,2.6999999999999997,0.0
596,8.4,0.4,11.1,0.0,ADF,0.0,0.0,0.0
597,2.4,0.2,15.3,0.0,ADF,0.0,0.0,0.0
598,0.3,1.0,16.6,0.0,ADF,0.0,0.0,0.0
599,5.2,9.5,7.2,0.0,ADF,0.0,0.0,0.0
600,4.2,0.0,4.4,7.300000000000001,FaAF,0.0,0.0,0.0
601,3.4,3.0,2.5,2.1,FaCADF,4.9,0.0,0.0
602,0.0,0.0,13.700000000000001,4.2,FaCFS,4.4,0.0,1.6
603,7.2,7.500000000000001,9.0,0.0,ADFS,0.0,0.0,0.2
604,4.3,0.0,3.5,2.7,FaCAFS,11.4,0.0,2.0
605,3.2,0.0,6.3999999999999995,1.4,FaCAFS,11.9,0.0,1.0
606,1.6,0.0,4.3,4.3,FaCAFS,9.4,0.0,4.3
607,0.0,3.5,13.2,4.6,FaCDF,0.6,0.0,0.0
608,6.1000000000000005,0.4,15.4,0.0,ADF,0.0,0.0,0.0
609,3.8,0.2,13.3,0.6,FaADF,0.0,0.0,0.0
610,0.9,0.8,18.2,0.0,ADF,0.0,0.0,0.0
611,0.3,4.0,10.5,0.0,CADFFd,0.3,0.8,0.0
612,0.2,3.2,8.6,0.0,CADFSFd,0.6000000000000001,8.0,1.3
613,0.1,10.9,0.30000000000000004,0.0,CADFSFd,1.1,2.5,1.0
614,0.0,11.5,3.5999999999999996,0.0,DFFd,0.0,6.8,0.0
615,0.0,7.9,7.199999999999999,0.0,CDFFd,0.8,6.0,0.0
616,5.5,6.7,5.7,0.0,ADF,0.0,0.0,0.0
617,0.2,4.7,10.8,0.0,CADFFd,4.4,3.8,0.0
618,0.0,6.0,5.5,0.0,CDFFd,2.6,1.7999999999999998,0.0
619,3.5,0.0,4.3,5.8,FaCAF,1.2,0.0,0.0
620,5.1,0.0,4.3,6.4,FaCAFS,0.9,0.0,0.1
621,6.6,0.0,4.3,5.8999999999999995,FaAF,0.0,0.0,0.0
622,0.5,0.0,5.0,7.6000000000000005,FaCAF,3.7,0.0,0.0
623,0.0,0.0,5.2,10.5,FaCFS,1.2,0.0,1.9
624,0.0,0.0,10.0,0.2,FaCF,5.7,0.0,0.0
625,2.9,3.5,11.5,0.0,ADF,0.0,0.0,0.0
626,3.7,0.9,1.4,2.5,FaCADFFd,15.2,0.2,0.0
627,8.4,0.0,1.1,2.2,FaCAF,10.2,0.0,0.0
628,0.0,6.5,5.3999999999999995,0.0,DFFd,0.0,6.0,0.0
629,1.7,0.0,2.1,2.8,FaCAFS,12.8,0.0,0.5
630,6.300000000000001,0.1,9.5,0.0,ADF,0.0,0.0,0.0
631,3.4,0.7000000000000001,15.8,0.0,ADF,0.0,0.0,0.0
632,1.4000000000000001,0.30000000000000004,7.8,0.0,CADFFd,5.7,0.7,0.0
633,0.4,6.7,5.2,0.30000000000000004,FaCADFSFd,5.4,0.4,1.5
634,3.0,0.5,4.4,4.5,FaCADFS,5.3,0.0,2.1999999999999997
635,3.9,6.8,13.200000000000001,0.0,ADF,0.0,0.0,0.0
636,3.1,3.3,5.2,2.9,FaCADFS,7.7,0.0,1.7
637,5.9,0.0,16.7,0.0,AFS,0.0,0.0,1.3
638,4.8,0.0,0.4,3.6,FaCAFS,9.0,0.0,4.1000000000000005
639,4.7,0.0,5.4,2.9,FaCAFS,6.9,0.0,2.0
640,4.4,0.6,5.0,2.4,FaCADFSFd,6.1,0.4,3.0
641,3.4,0.9,10.0,1.5,FaADFFd,0.0,0.1,0.0
642,8.5,0.0,4.0,5.9,FaCAFSFd,3.2,0.2,0.1
643,0.4,0.0,12.0,6.7,FaCAFS,4.4,0.0,0.4
644,5.0,0.0,8.3,8.0,FaCAF,2.6,0.0,0.0
645,7.8,0.0,7.5,6.9,FaCAF,1.7000000000000002,0.0,0.0
646,0.0,0.0,15.9,0.0,F,0.0,0.0,0.0
647,0.0,0.6000000000000001,9.299999999999999,0.0,CDF,6.0,0.0,0.0
648,0.5,2.7,12.7,0.0,ADF,0.0,0.0,0.0
649,0.1,9.5,0.8,0.3,FaCADFFd,4.3,0.9,0.0
650,0.0,2.6,7.3,0.0,CDFSFd,1.4,8.3,2.3
651,0.0,9.4,1.6,0.0,CDFFd,6.4,2.5,0.0
652,0.0,6.8,3.4,0.0,CDFSFd,2.7,3.6,1.4
653,0.7,6.4,2.5,0.5,FaCADFSFd,1.5,3.7,0.6
654,0.1,0.0,15.8,0.0,AF,0.0,0.0,0.0
655,2.1,0.8999999999999999,14.9,0.0,ADF,0.0,0.0,0.0
656,1.1,2.1,15.7,0.0,CADF,1.0,0.0,0.0
657,1.8,4.8,3.5,5.5,FaCADFFd,1.1,1.2,0.0
658,3.6,5.0,5.4,6.5,FaCADFSFd,1.2999999999999998,1.9,0.2
659,3.7,1.0,9.1,6.2,FaCADF,3.9,0.0,0.0
660,3.7,0.0,10.2,9.2,FaCAF,0.8,0.0,0.0
661,4.800000000000001,0.0,10.6,7.6,FaCAF,0.9,0.0,0.0
662,0.0,3.9000000000000004,4.2,4.1,FaCDFS,10.5,0.0,1.2
663,7.5,3.0,1.3,1.8,FaCADFSFd,6.6,1.1,2.6
664,5.4,0.0,16.0,1.0,FaCAFFd,0.9,0.6000000000000001,0.0
665,2.3000000000000003,5.5,0.3,3.9,FaCADFFd,7.0,4.9,0.0
666,0.6,5.8,0.0,2.6,FaCADSFd,10.4,2.0,0.5
667,9.7,0.2,10.0,0.0,ADF,0.0,0.0,0.0
668,9.4,0.0,12.5,0.0,AF,0.0,0.0,0.0
669,3.0,0.30000000000000004,11.3,0.4,FaCADF,6.8999999999999995,0.0,0.0
670,0.0,0.2,14.3,1.0,FaCDF,0.4,0.0,0.0
671,0.0,6.2,4.3,0.0,CDFFd,4.7,2.7,0.0
672,0.1,5.4,10.2,0.6000000000000001,FaCADFSFd,3.2,4.1000000000000005,0.30000000000000004
673,0.0,0.0,13.4,4.9,FaCF,1.6,0.0,0.0
674,2.8,0.0,8.1,3.0,FaCAFSFd,33.800000000000004,0.2,0.1
675,1.5,0.0,6.7,4.6000000000000005,FaCAFS,10.9,0.0,0.2
676,2.0,0.8,13.1,0.0,ADF,0.0,0.0,0.0
677,0.5,4.6,15.7,0.0,CADFFd,0.9,0.2,0.0
678,1.5,0.1,5.5,2.6,FaCADFS,8.2,0.0,2.0
679,0.1,5.7,2.5,5.8,FaCADFSFd,2.1,1.3,0.4
680,3.5,2.6,11.4,0.4,FaADF,0.0,0.0,0.0
681,0.0,0.0,7.0,2.5,FaCFFd,8.1,0.30000000000000004,0.0
682,1.4,1.4,16.5,0.3,FaCADF,0.3,0.0,0.0
683,0.0,6.4,4.0,0.0,CDFFd,0.2,5.3,0.0
684,1.9,5.0,0.4,3.5,FaCADF,5.1,0.0,0.0
685,0.2,0.1,8.2,9.9,FaCADFFd,1.2000000000000002,0.3,0.0
686,6.8,0.0,10.2,0.9,FaAF,0.0,0.0,0.0
687,3.8,1.3,10.9,4.8999999999999995,FaCADF,1.0,0.0,0.0
688,0.4,0.0,17.5,0.0,AF,0.0,0.0,0.0
689,0.0,0.30000000000000004,19.9,0.2,FaCDF,1.5,0.0,0.0
690,0.0,1.8,8.1,3.3000000000000003,FaCDFFd,6.1,0.6000000000000001,0.0
691,0.7000000000000001,0.6,14.6,0.0,ADF,0.0,0.0,0.0
692,1.7999999999999998,3.4000000000000004,10.7,0.0,ADF,0.0,0.0,0.0
693,0.2,5.2,4.7,0.0,ADFFd,0.0,7.800000000000001,0.0
694,0.0,4.1,8.0,0.0,CDFSFd,4.8,4.4,0.6000000000000001
695,0.2,1.0,5.3,3.6,FaCADFSFd,5.6,1.8,0.4
696,0.4,2.8,7.1000000000000005,4.7,FaCADFSFd,5.2,1.1,0.6
697,6.199999999999999,0.0,5.8,0.0,CAF,9.9,0.0,0.0
698,0.6000000000000001,5.2,4.4,5.3,FaCADF,4.4,0.0,0.0
699,1.4,0.2,4.3,6.5,FaCADFSFd,5.1,2.2,2.2
700,4.3,0.0,15.9,0.0,CAF,1.7,0.0,0.0
701,4.1,0.0,4.8,4.1,FaCAFSFd,6.499999999999999,0.6000000000000001,1.8
702,5.9,4.7,7.3,0.0,ADF,0.0,0.0,0.0
703,8.0,0.0,6.9,0.0,AF,0.0,0.0,0.0
704,2.1,0.0,14.8,0.0,AF,0.0,0.0,0.0
705,3.5,0.0,12.9,0.0,CAF,0.5,0.0,0.0
706,3.8,0.0,17.1,0.0,AF,0.0,0.0,0.0
707,5.5,0.0,17.4,0.0,AF,0.0,0.0,0.0
708,3.1,0.0,17.1,1.7000000000000002,FaAF,0.0,0.0,0.0
709,7.6,7.8,6.5,0.0,ADF,0.0,0.0,0.0
710,0.0,7.5,2.5,0.7,FaCDFSFd,3.5,0.9,0.8
711,1.5,5.0,0.9,3.1,FaCADFSFd,11.5,0.3,1.6
712,0.0,0.1,10.0,6.1,FaCDFS,6.1,0.0,1.6
713,1.9000000000000001,1.5,2.4,2.9000000000000004,FaCADFS,14.9,0.0,0.3
714,1.7000000000000002,0.0,9.3,4.0,FaCAFS,8.5,0.0,0.4
715,0.0,0.1,9.9,7.7,FaCDFS,5.4,0.0,0.8
716,0.0,0.0,6.6,5.9,FaCFSFd,9.2,1.0,1.2
717,1.8,7.9,2.7,7.300000000000001,FaCADF,4.2,0.0,0.0
718,0.5,5.4,6.7,3.5,FaCADFSFd,5.0,1.2,0.5
719,8.8,4.9,6.800000000000001,0.0,ADFS,0.0,0.0,1.4
720,3.9,0.0,12.0,0.0,AF,0.0,0.0,0.0
721,1.4,0.4,7.5,1.0,FaCADFFd,5.3,0.30000000000000004,0.0
722,5.2,1.8,8.9,0.0,ADF,0.0,0.0,0.0
723,0.2,0.0,15.700000000000001,0.0,AF,0.0,0.0,0.0
724,1.5,1.1,17.3,0.0,ADF,0.0,0.0,0.0
725,2.6,0.7,24.6,4.3,FaCADFS,18.1,0.0,9.8
726,2.2,3.4,5.4,3.0,FaCADFFd,5.5,0.4,0.0
727,0.6,4.0,15.3,0.0,ADF,0.0,0.0,0.0
728,0.0,0.4,10.7,0.0,CDFFd,8.5,0.3,0.0
729,3.1,0.0,8.6,3.0,FaCAFFd,3.7,1.5,0.0
730,0.3,2.5,10.1,2.0,FaCADF,7.0,0.0,0.0
731,0.8,1.6,6.5,0.30000000000000004,FaCADFFd,4.6,2.1,0.0
